Date Time Hour Beginning,Original Res Forecast before Lockdown,Residual Forecast,RSA Contracted Forecast,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Wind,PV,CSP,Other RE,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours
2018-06-09 09:00:00 AM,,28320.14,30404.3,28815.4,28815.4,30714.335,1791.949,1249.0,26072.0,893.0,0.0,0.0,3.0,635.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-31.0,1150.255,733.744,0.0,14.936,1898.935,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6182.437,322.219,6504,656,337.0,87.8,43.7,48.3
2018-06-09 10:00:00 AM,,27283.113,29528.751,28010.84,28010.84,29995.347,1732.071,1254.0,25245.57,893.0,0.0,0.0,0.0,655.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-31.0,1105.969,861.886,1.741,14.911,1984.507,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6454.356,283.0,6737,356,321.0,87.8,43.3,47.5
2018-06-09 11:00:00 AM,,26549.93,28881.847,27405.17,27405.17,29511.826,1674.859,1255.0,24617.64,893.0,0.0,0.0,0.0,676.0,0.0,0.0,0.0,0.0,-2.0,-3.47,0.0,-31.0,1119.854,932.169,40.785,13.848,2106.656,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6460.145,293.711,6753,856,319.002,87.0,42.0,46.7
2018-06-09 12:00:00 PM,,26107.813,28508.937,26682.87,26882.87,29261.479,1858.133,1267.0,24096.6,893.0,0.0,0.0,0.0,467.0,0.0,0.0,200.0,0.0,-2.0,-3.73,0.0,-35.0,1303.353,974.696,85.804,14.756,2378.609,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6688.063,296.674,6984,737,322.0,86.2,41.7,45.79
2018-06-09 01:00:00 PM,,25566.556,28031.146,26043.6,26063.6,28485.528,1840.097,1264.0,23386.33,893.0,0.0,0.0,0.0,539.0,0.0,0.0,20.0,0.0,-2.0,-3.73,0.0,-33.0,1308.972,965.829,131.995,15.132,2421.928,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6696.498,296.674,6993,172,317.003,86.2,40.3,44.95
2018-06-09 02:00:00 PM,,25013.336,27428.588,25693.61,25693.61,28040.955,1853.752,1272.0,22857.08,893.0,0.0,0.0,0.0,706.0,0.0,0.0,0.0,0.0,-2.0,-3.47,0.0,-29.0,1322.034,861.78,148.796,14.735,2347.345,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6658.049,296.674,6954,723,318.0,86.2,39.7,43.99
2018-06-09 03:00:00 PM,,25188.304,27382.34,25995.01,25995.01,28086.082,1732.596,1265.0,23312.74,893.0,0.0,0.0,0.0,563.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-33.0,1281.009,657.05,138.603,14.41,2091.072,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6238.02,296.674,6534,694,317.002,86.2,38.5,42.31
2018-06-09 04:00:00 PM,,26514.6,28312.754,27229.4,27229.4,28937.888,1846.87,1258.0,24713.0,893.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-36.0,1254.852,297.711,140.992,14.933,1708.488,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6211.509,291.273,6502,782,319.0,86.2,38.5,40.5
2018-06-09 05:00:00 PM,,29392.324,30794.495,30215.27,30215.27,31629.595,2034.027,1226.0,27053.0,892.0,0.0,0.0,76.0,1000.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-26.0,1217.29,24.308,158.029,14.698,1414.325,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6465.886,319.067,6784,952,322.0,86.2,38.5,39.45
2018-06-09 06:00:00 PM,,31319.641,32553.666,31506.53,31506.53,32814.468,2048.578,1166.0,27714.0,892.0,0.0,0.0,307.0,1445.0,0.0,0.0,0.0,0.0,-2.0,-3.47,0.0,-12.0,1148.992,0.0,144.699,14.247,1307.938,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6602.142,401.173,7003,315,325.0,85.8,37.7,37.59
2018-06-09 07:00:00 PM,,29976.186,31116.271,30086.27,30086.27,31205.258,1787.268,1141.0,26884.0,892.0,0.0,0.0,152.0,1041.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-18.0,973.7,0.0,130.392,14.896,1118.988,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6514.84,411.352,6926,192,335.0,85.0,36.1,34.62
2018-06-09 08:00:00 PM,,28396.435,29454.628,28709.4,28709.4,29695.54,1702.521,1158.0,26482.0,893.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-34.0,884.623,0.0,87.18,14.337,986.14,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6503.581,411.352,6914,933,341.002,84.2,35.5,32.56
2018-06-09 09:00:00 PM,,26536.838,27505.255,26816.27,26816.27,27690.668,1744.002,1180.0,25448.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-699.0,822.519,0.0,37.827,14.052,874.398,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6439.262,411.352,6850,614,351.0,84.2,35.5,31.85
2018-06-09 10:00:00 PM,,24578.488,25387.021,24676.4,24676.4,25419.753,1620.376,930.0,24812.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-1953.0,690.967,0.0,37.751,14.635,743.353,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6177.733,411.352,6589,085,351.003,84.6,36.1,32.56
2018-06-09 11:00:00 PM,,23009.494,23765.033,23205.53,23205.53,23861.9,1585.67,917.0,23683.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.47,0.0,-2282.0,604.424,0.0,37.573,14.373,656.37,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6061.603,411.352,6472,955,351.0,85.8,38.1,35.29
2018-06-10 12:00:00 AM,,21991.326,22682.549,22188.4,22188.4,22797.893,1458.137,953.0,22628.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-2280.0,580.854,0.0,15.698,12.941,609.493,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6046.183,411.352,6457,535,350.003,87.0,39.7,38.59
2018-06-10 01:00:00 AM,,21410.815,22067.633,21645.27,21645.27,22217.577,1432.297,951.0,22087.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-2279.0,559.556,0.0,0.0,12.751,572.307,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6046.183,411.352,6457,535,346.0,88.2,42.0,41.94
2018-06-10 02:00:00 AM,,21116.603,21735.728,21513.27,21513.27,21999.118,1401.994,963.0,21940.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-2276.0,472.583,0.0,0.0,13.265,485.848,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,5883.383,411.352,6294,735,354.0,89.4,43.4,45.14
2018-06-10 03:00:00 AM,,21145.318,21732.354,21514.4,21514.4,21994.367,1385.608,939.0,21963.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-2275.0,466.283,0.0,0.0,13.684,479.967,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,5750.183,411.352,6161,535,351.0,90.6,44.8,48.44
2018-06-10 04:00:00 AM,,21646.2,22224.824,21762.4,21762.4,22223.865,1401.339,864.0,22255.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-2244.0,447.334,0.0,0.0,14.131,461.465,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,5828.373,411.352,6239,725,343.0,91.5,46.8,51.75
2018-06-10 05:00:00 AM,,22306.014,22921.33,22560.27,22560.27,22949.719,1398.012,970.0,22952.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-2249.0,375.298,0.0,0.0,14.151,389.449,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,5665.023,411.352,6076,375,343.003,92.4,48.0,54.92
2018-06-10 06:00:00 AM,,23800.461,24388.333,23963.27,23963.27,24334.43,1468.159,1289.0,23046.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-1259.0,356.905,0.126,0.0,14.129,371.16,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,5531.373,411.352,5942,725,342.0,93.3,50.0,58.07
2018-06-10 07:00:00 AM,,26504.002,27112.183,26965.27,26965.27,27386.466,1645.562,1304.0,24064.0,893.0,0.0,0.0,204.0,578.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-72.0,350.312,56.792,0.0,14.092,421.196,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,5531.373,411.352,5942,725,347.003,93.9,51.2,59.85
2018-06-10 08:00:00 AM,,28283.141,29157.285,28938.4,28938.4,29641.211,1832.657,1304.0,25083.0,893.0,0.0,0.0,211.0,1462.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-9.0,303.583,385.131,0.0,14.097,702.811,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,5467.873,411.352,5879,225,337.0,93.6,50.8,59.15
2018-06-10 09:00:00 AM,,28291.148,29435.357,28842.27,28842.27,29983.183,1772.619,1291.0,25599.0,893.0,0.0,0.0,8.0,1076.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-19.0,325.849,797.863,3.107,14.094,1140.913,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,5381.936,411.352,5793,288,320.002,92.7,49.6,56.78
2018-06-10 10:00:00 AM,,27438.871,28740.484,28228.53,28228.53,29573.991,1680.919,1278.0,25167.0,898.0,0.0,0.0,0.0,915.0,0.0,0.0,0.0,0.0,-2.0,-3.47,0.0,-24.0,285.271,989.613,56.492,14.085,1345.461,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,5291.452,411.352,5702,804,316.0,91.8,48.0,54.92
2018-06-10 11:00:00 AM,,27028.993,28417.729,27433.27,27433.27,28957.546,1575.534,1290.0,24448.0,892.0,0.0,0.0,0.0,834.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-25.0,286.993,1072.669,150.518,14.096,1524.276,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,5375.946,411.352,5787,298,316.002,91.2,47.2,53.32
2018-06-10 12:00:00 PM,,26583.094,28022.806,27117.4,27117.4,28711.996,1581.495,1298.0,24458.0,892.0,0.0,0.0,0.0,503.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-28.0,318.535,1094.645,167.329,14.087,1594.596,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,5309.415,411.352,5720,767,310.0,90.6,46.0,51.82
2018-06-10 01:00:00 PM,,25821.75,27265.526,26603.27,26603.27,28113.472,1532.754,1270.0,24027.0,894.0,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-29.0,273.376,1047.911,174.777,14.138,1510.202,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,5360.3,411.352,5771,652,310.0,90.6,45.6,50.84
2018-06-10 02:00:00 PM,,25435.726,26796.81,26004.27,26004.27,27367.283,1482.717,1252.0,23808.0,894.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-36.0,253.215,943.511,153.479,12.808,1363.013,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,5787.666,411.352,6199,018,312.002,90.6,44.0,50.01
2018-06-10 03:00:00 PM,,25831.914,26968.543,26330.27,26330.27,27459.359,1523.506,1264.0,24198.0,893.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-47.0,228.537,730.511,157.806,12.235,1129.089,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6047.133,411.352,6458,485,316.0,90.6,44.0,49.66
2018-06-10 04:00:00 PM,,27238.834,28037.69,27882.27,27882.27,28680.255,1635.418,1286.0,25656.0,893.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-46.0,206.106,346.953,232.274,12.652,797.985,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6049.672,411.352,6461,024,317.0,90.6,44.0,49.59
2018-06-10 05:00:00 PM,,30542.237,31003.597,30967.27,30967.27,31458.572,1777.123,1212.0,27848.0,893.0,0.0,0.0,96.0,951.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-27.0,259.352,28.018,190.679,13.253,491.302,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6191.351,407.224,6598,575,325.0,90.6,44.0,49.25
2018-06-10 06:00:00 PM,,32511.693,32927.04,32415.4,32415.4,32936.18,1954.385,1078.0,28241.0,894.0,0.0,0.0,364.0,1846.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-2.0,374.887,0.0,132.305,13.588,520.78,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6202.476,405.915,6608,391,0.0,90.6,43.7,47.17
2018-06-10 07:00:00 PM,,31296.902,31712.888,31196.27,31196.27,31652.037,1850.971,1114.0,27813.0,893.0,0.0,0.0,75.0,1316.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-9.0,338.204,0.0,103.619,13.944,455.767,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6120.28,405.582,6525,862,0.002,89.4,42.0,44.12
2018-06-10 08:00:00 PM,,29304.432,29679.398,28908.27,28908.27,29305.111,1694.393,1157.0,26677.0,894.0,0.0,0.0,0.0,284.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-98.0,282.677,0.0,100.01,14.154,396.841,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3313.0,6205.486,400.582,6606,068,0.0,89.0,41.7,40.91
2018-06-10 09:00:00 PM,,26819.395,27063.251,26473.27,26473.27,26820.286,1567.138,1203.0,25599.0,894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-1217.0,239.654,0.0,93.706,13.656,347.016,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3037.6,6207.228,460.369,6667,597,0.0,89.0,41.7,39.74
2018-06-10 10:00:00 PM,,24632.003,24844.827,24067.27,24067.27,24313.077,1472.415,1226.0,24087.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-2133.0,231.806,0.0,0.433,13.568,245.807,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2701.0,6330.276,456.708,6786,984,0.0,90.0,43.3,40.56
2018-06-10 11:00:00 PM,,23063.455,23250.891,22673.27,22673.27,22951.846,1394.555,1315.0,22745.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-2274.0,264.457,0.0,0.0,14.119,278.576,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2701.0,6274.638,434.033,6708,671,0.0,90.8,44.8,43.24
2018-06-11 12:00:00 AM,,22218.542,22396.001,22002.27,22002.27,22242.935,1382.843,1260.0,22111.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-2256.0,226.767,0.0,0.0,13.898,240.665,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2701.0,6344.679,434.033,6778,712,81.0,92.1,46.8,46.51
2018-06-11 01:00:00 AM,,21973.659,22151.512,21720.4,21720.4,21929.238,1370.631,1306.0,21777.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-2249.0,195.351,0.0,0.0,13.487,208.838,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2701.0,6778.015,434.033,7212,048,321.0,93.0,50.0,49.73
2018-06-11 02:00:00 AM,,21835.773,22027.207,21571.27,21571.27,21787.704,1370.83,1289.0,21649.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-2254.0,202.698,0.0,0.0,13.736,216.434,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2701.0,6852.24,434.033,7286,273,349.003,94.2,50.0,53.03
2018-06-11 03:00:00 AM,,22197.2,22406.113,21966.27,21966.27,22206.406,1384.558,1277.0,22046.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-2244.0,226.018,0.0,0.0,14.118,240.136,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2701.0,6869.461,424.113,7293,574,345.0,95.1,52.0,56.18
2018-06-11 04:00:00 AM,,24110.463,24342.435,23596.27,23596.27,23920.505,1445.755,1229.0,23673.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-2193.0,310.887,0.0,0.0,13.348,324.235,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2701.0,6844.449,394.352,7238,801,363.0,96.3,53.2,59.46
2018-06-11 05:00:00 AM,,27976.516,28243.726,27434.27,27434.27,27801.061,1596.33,1252.0,25788.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-493.0,353.178,0.0,0.0,13.613,366.791,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2701.0,6717.116,394.352,7111,468,352.0,97.2,55.2,62.47
2018-06-11 06:00:00 AM,,29799.868,30129.417,29410.27,29410.27,29875.728,1715.692,1206.0,26759.0,893.0,0.0,0.0,0.0,586.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-28.0,451.445,0.087,0.0,13.926,465.458,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2854.0,6217.785,394.352,6612,137,358.002,97.5,55.5,63.28
2018-06-11 07:00:00 AM,,29651.216,30098.948,29440.27,29440.27,30014.972,1664.899,1232.0,25747.0,894.0,0.0,0.0,201.0,1381.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-9.0,502.45,58.468,0.0,13.784,574.702,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3007.0,5999.252,394.352,6393,604,358.002,96.9,55.2,62.79
2018-06-11 08:00:00 AM,,29912.932,30783.817,29493.27,29493.27,30508.501,1706.007,1218.0,25739.0,895.0,0.0,0.0,211.0,1443.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-7.0,542.612,458.612,0.537,13.47,1015.231,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3007.0,5972.967,413.729,6386,696,363.002,95.1,53.2,61.35
2018-06-11 09:00:00 AM,,30180.712,31442.497,29777.27,29777.27,31170.308,1652.686,1194.0,26083.0,895.0,0.0,0.0,9.0,1611.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-9.0,456.803,852.823,69.925,13.487,1393.038,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3007.0,5930.808,445.436,6376,243,368.0,93.9,50.8,59.7
2018-06-11 10:00:00 AM,,29840.256,31340.084,29522.27,29522.27,31084.08,1673.825,1174.0,26218.0,895.0,0.0,0.0,0.0,1257.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-16.0,367.394,1023.874,156.669,13.873,1561.81,2077.72,1474.19,300.0,21.78,3873.69,44546.0,3007.0,5903.3,394.352,6297,652,372.0,92.4,48.8,57.39
2018-06-11 11:00:00 AM,,29333.586,30951.741,29131.4,29131.4,30729.08,1646.964,1185.0,26098.0,895.0,0.0,0.0,0.0,974.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-15.0,302.745,1103.051,178.1,13.784,1597.68,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2701.0,5903.3,394.352,6297,652,370.0,87.4,48.0,54.99
2018-06-11 12:00:00 PM,,28573.377,30228.133,28415.27,28415.27,30038.277,1623.187,1204.0,25196.0,895.0,0.0,0.0,0.0,1136.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-10.0,308.862,1123.993,176.963,13.189,1623.007,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2701.0,5903.3,394.352,6297,652,365.003,91.5,47.6,52.53
2018-06-11 01:00:00 PM,,28196.656,29841.977,28087.27,28087.27,29671.156,1570.649,1220.0,25025.0,894.0,0.0,0.0,0.0,967.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-13.0,298.177,1088.867,183.324,13.518,1583.886,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2701.0,5903.3,394.352,6297,652,370.0,91.2,47.2,50.15
2018-06-11 02:00:00 PM,,28333.221,29876.628,28279.53,28279.53,29810.771,1588.441,1219.0,24831.0,895.0,0.0,0.0,0.0,1346.0,0.0,0.0,0.0,0.0,-2.0,-3.47,0.0,-6.0,308.145,997.881,211.305,13.91,1531.241,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2701.0,5894.226,394.352,6288,578,368.0,90.8,46.8,47.7
2018-06-11 03:00:00 PM,,29503.591,30844.88,28898.89,28898.89,30291.195,1610.856,1215.0,25641.62,895.0,0.0,0.0,0.0,1161.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-8.0,337.861,759.577,281.456,13.411,1392.305,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2701.0,5997.645,394.352,6391,997,358.006,90.3,46.8,44.56
2018-06-11 04:00:00 PM,,30863.89,31936.687,30424.54,30424.54,31368.073,1661.913,1137.0,27622.14,895.0,0.0,0.0,0.0,796.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-20.0,312.642,370.713,246.899,13.279,943.533,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2701.0,5934.322,394.352,6328,674,358.003,89.7,46.0,41.7
2018-06-11 05:00:00 PM,,33257.359,33972.431,32726.819,32822.819,33473.107,1836.894,1129.0,28902.91,895.0,0.0,66.0,113.0,1078.0,0.0,0.0,96.0,574.909,-2.0,-2.0,0.0,-28.0,415.254,28.761,192.412,13.861,650.288,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2576.0,6105.633,450.776,6556,409,349.003,88.6,46.0,40.09
2018-06-11 06:00:00 PM,,34419.126,35098.934,34252.416,34348.416,34952.221,2001.001,1018.0,28927.31,894.0,0.0,286.0,383.0,1757.0,0.0,0.0,96.0,1004.106,-2.0,-2.0,0.0,-13.0,427.397,0.0,162.783,13.625,603.805,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2451.0,6248.323,424.788,6673,111,340.0,87.0,46.0,38.65
2018-06-11 07:00:00 PM,,33859.273,34531.087,33209.798,33209.798,33853.925,1805.749,1000.0,28927.68,894.0,0.0,75.0,198.0,1540.0,0.0,0.0,0.0,597.118,-2.0,-2.0,0.0,-18.0,486.857,0.0,144.016,13.254,644.127,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2451.0,6258.308,425.07,6683,378,344.0,85.8,44.0,35.97
2018-06-11 08:00:00 PM,,31319.194,31993.023,30862.52,30862.52,31524.113,1666.562,1087.0,28337.45,894.0,0.0,0.0,0.0,578.0,0.0,0.0,0.0,0.0,-2.0,-4.93,0.0,-27.0,530.335,0.0,117.478,13.78,661.593,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2451.0,6197.657,441.678,6639,335,350.0,84.2,43.3,33.43
2018-06-11 09:00:00 PM,,28051.648,28715.01,28081.22,28081.22,28783.382,1593.486,1243.0,27188.68,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.46,0.0,-1238.0,608.896,0.0,79.526,13.74,702.162,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2323.9,6187.637,441.678,6629,315,366.0,83.4,43.3,32.46
2018-06-11 10:00:00 PM,,25322.568,25990.427,24919.23,24919.23,25621.013,1504.478,1188.0,25111.56,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.33,0.0,-2268.0,688.448,0.0,0.0,13.335,701.783,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2265.0,5995.43,441.678,6437,108,365.0,84.2,44.0,33.92
2018-06-11 11:00:00 PM,,23364.134,24113.691,23306.69,23306.69,24061.884,1439.468,1158.0,23548.15,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.46,0.0,-2287.0,741.624,0.0,0.0,13.57,755.194,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2265.0,5991.858,441.678,6433,536,366.0,85.4,45.6,37.21
2018-06-12 12:00:00 AM,,22431.461,23249.584,22499.35,22499.35,23297.409,1480.539,1154.0,22730.68,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.33,0.0,-2273.0,784.536,0.0,0.0,13.523,798.059,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2265.0,5991.858,441.678,6433,536,359.0,86.6,47.6,40.44
2018-06-12 01:00:00 AM,,21959.575,22868.73,22051.55,22051.55,22943.385,1465.825,1177.0,22257.75,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.2,0.0,-2271.0,878.301,0.0,0.0,13.534,891.835,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2265.0,5991.858,441.678,6433,536,366.0,87.8,49.6,43.74
2018-06-12 02:00:00 AM,,21762.956,22743.64,21668.4,21668.4,22736.246,1469.138,1016.0,22040.73,894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.33,0.0,-2275.0,1054.258,0.0,0.0,13.588,1067.846,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2265.0,5991.858,441.678,6433,536,368.0,89.0,51.2,47.03
2018-06-12 03:00:00 AM,,22132.582,23154.145,22007.92,22007.92,23132.203,1469.774,998.0,22391.38,894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.46,0.0,-2268.0,1110.64,0.0,0.0,13.643,1124.283,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2265.0,5991.858,441.678,6433,536,365.003,90.3,53.2,50.35
2018-06-12 04:00:00 AM,,23953.595,25024.537,23893.85,23893.85,24987.787,1520.656,1242.0,24017.18,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.33,0.0,-2253.0,1080.213,0.0,0.0,13.724,1093.937,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2265.0,5993.141,441.678,6434,819,366.0,91.2,54.4,53.61
2018-06-12 05:00:00 AM,,27536.261,28670.291,27612.88,27612.88,28699.243,1706.634,1234.0,26124.21,894.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,-5.33,0.0,-633.0,1072.621,0.0,0.0,13.742,1086.363,2077.72,1474.19,300.0,21.78,3873.69,44546.0,2265.0,5987.051,441.678,6428,729,366.0,92.1,55.9,56.78
